63.998,11.94,-4.8129
64.208,11.918,-4.8233
64.421,11.897,-4.834
64.635,11.872,-4.8459
64.847,11.85,-4.8569
65.052,11.828,-4.8705
65.263,11.803,-4.8826
65.474,11.779,-4.8951
65.688,11.752,-4.9099
65.899,11.726,-4.923
66.11,11.697,-4.9391
66.323,11.668,-4.9546
66.534,11.635,-4.9706
66.748,11.603,-4.9873
66.951,11.576,-5.0056
67.159,11.544,-5.0222
67.371,11.513,-5.0407
67.581,11.48,-5.0577
67.79,11.449,-5.0781
68.002,11.416,-5.0984
68.213,11.377,-5.1202
68.422,11.345,-5.1426
68.631,11.313,-5.1665
68.833,11.281,-5.1895
69.046,11.248,-5.2131
69.252,11.215,-5.2387
69.459,11.181,-5.2645
69.668,11.147,-5.2905
69.875,11.11,-5.3182
70.079,11.071,-5.3448
70.286,11.034,-5.3738
70.483,10.999,-5.4066
70.687,10.961,-5.4368
70.892,10.921,-5.4685
71.094,10.882,-5.4999
71.3,10.84,-5.5332
71.501,10.799,-5.5653
71.702,10.752,-5.5967
71.903,10.709,-5.6299
72.097,10.667,-5.664
72.298,10.621,-5.6959
72.497,10.575,-5.7272
72.699,10.525,-5.759
72.896,10.477,-5.7898
73.095,10.426,-5.8223
73.296,10.368,-5.8532
73.492,10.314,-5.8843
73.682,10.265,-5.9154
73.879,10.21,-5.9458
74.073,10.154,-5.9738
74.27,10.096,-6.0006
74.465,10.038,-6.0289
74.707,9.9647,-6.0634
74.85,9.9137,-6.0842
75.091,9.8396,-6.1172
75.28,9.7826,-6.1473
75.47,9.722,-6.1737
75.661,9.6615,-6.1991
75.853,9.6007,-6.2246
76.043,9.5391,-6.2488
76.231,9.4772,-6.2731
76.422,9.4145,-6.298
76.612,9.3463,-6.3215
76.799,9.2841,-6.3447
76.982,9.2269,-6.3749
77.17,9.1633,-6.3982
77.359,9.0991,-6.422
77.546,9.0357,-6.446
77.734,8.9713,-6.4704
77.92,8.9067,-6.4943
78.108,8.8327,-6.5194
78.292,8.7691,-6.5432
78.473,8.7078,-6.5745
78.655,8.6437,-6.5987
78.835,8.5799,-6.6233
79.016,8.5156,-6.6468
79.196,8.4507,-6.6707
79.374,8.3862,-6.6932
79.555,8.3097,-6.7173
79.728,8.2451,-6.7393
79.896,8.1832,-6.7659
80.069,8.1186,-6.7889
80.237,8.0537,-6.8108
80.406,7.9891,-6.8322
80.572,7.9228,-6.8553
80.737,7.8567,-6.8771
80.91,7.7801,-6.8991
81.072,7.7133,-6.9224
81.228,7.6491,-6.9504
81.388,7.5815,-6.9741
81.545,7.5135,-6.9966
81.701,7.4453,-7.0213
81.854,7.377,-7.0452
82.012,7.3041,-7.0712
82.169,7.2255,-7.097
82.319,7.1542,-7.1227
82.468,7.0811,-7.1492
82.612,7.01,-7.1805
82.76,6.9354,-7.2063
82.907,6.8588,-7.2309
83.051,6.7817,-7.2563
83.193,6.7044,-7.2802
83.336,6.6259,-7.3008
83.484,6.5379,-7.3223
83.624,6.4585,-7.3418
83.76,6.3841,-7.3647
83.884,6.311,-7.3769
84.001,6.242,-7.3895
84.171,6.1403,-7.4043
84.305,6.0597,-7.4135
84.439,5.9773,-7.4227
84.579,5.8835,-7.431
84.714,5.7979,-7.4356
84.845,5.7115,-7.4427
84.981,5.6212,-7.4431
85.126,5.527,-7.4417
85.256,5.4334,-7.4375
85.389,5.3371,-7.4304
85.516,5.2414,-7.4213
85.65,5.1353,-7.4108
85.776,5.0354,-7.3972
85.9,4.9373,-7.3848
86.024,4.8348,-7.3654
86.163,4.7264,-7.3433
86.282,4.624,-7.3194
86.405,4.5171,-7.2913
86.522,4.4124,-7.2614
86.641,4.3023,-7.229
86.755,4.1964,-7.1918
86.87,4.0922,-7.1536
86.975,3.9908,-7.1159
87.088,3.8859,-7.0707
87.198,3.785,-7.0238
87.309,3.6828,-6.9775
87.425,3.5798,-6.9265
87.536,3.4811,-6.8762
87.653,3.3763,-6.8237
87.762,3.281,-6.7715
87.87,3.1898,-6.7174
87.984,3.0981,-6.6606
88.108,3.0063,-6.6027
88.22,2.9187,-6.5433
88.331,2.835,-6.4824
88.442,2.7542,-6.4212
88.553,2.6732,-6.3583
88.66,2.5991,-6.2936
88.766,2.5301,-6.231
88.9,2.4472,-6.1498
89.009,2.383,-6.0827
89.085,2.3401,-6.0342
89.203,2.2762,-5.9603
89.306,2.2242,-5.8937
89.405,2.1774,-5.8292
89.509,2.127,-5.7637
89.608,2.0867,-5.6974
89.704,2.0482,-5.6344
89.803,2.0148,-5.5698
89.904,1.9814,-5.5065
90.002,1.9528,-5.4408
90.105,1.922,-5.3737
90.205,1.8976,-5.3078
90.308,1.8713,-5.2437
90.41,1.8508,-5.1798
90.51,1.8325,-5.1193
90.616,1.8132,-5.0557
90.728,1.7934,-4.9927
90.838,1.7768,-4.9295
90.95,1.7585,-4.8659
91.061,1.7413,-4.803
91.176,1.7228,-4.7409
91.29,1.7047,-4.679
91.397,1.688,-4.6179
91.512,1.6677,-4.554
91.629,1.6473,-4.4877
91.743,1.6251,-4.4229
91.853,1.6044,-4.3588
91.967,1.5828,-4.2931
92.082,1.5604,-4.2297
92.193,1.5379,-4.165
92.3,1.5152,-4.1043
92.407,1.4927,-4.0412
92.519,1.4691,-3.9786
92.627,1.4456,-3.9166
92.736,1.4211,-3.8553
92.846,1.3946,-3.7923
92.951,1.3701,-3.7329
93.062,1.3436,-3.675
93.168,1.3183,-3.6151
93.267,1.2952,-3.5617
93.371,1.2696,-3.5041
93.478,1.2438,-3.4465
93.58,1.2171,-3.3925
93.682,1.1897,-3.3369
93.785,1.1633,-3.2832
93.887,1.137,-3.2335
93.988,1.109,-3.1841
94.083,1.0817,-3.1409
94.182,1.0522,-3.0943
94.309,1.0133,-3.0361
94.379,0.99097,-3.0048
94.503,0.95325,-2.9516
94.574,0.93173,-2.9216
94.701,0.8935,-2.8728
94.796,0.86511,-2.8354
94.885,0.84009,-2.8032
94.978,0.81334,-2.7679
95.07,0.78866,-2.7325
95.138,0.77114,-2.7068
95.249,0.74392,-2.6652
95.339,0.72281,-2.6318
95.425,0.70617,-2.6015
95.516,0.69037,-2.5739
95.603,0.67608,-2.5483
95.685,0.66481,-2.5297
95.77,0.65433,-2.5076
95.855,0.64519,-2.4872
95.94,0.63788,-2.4702
96.026,0.63122,-2.4538
96.111,0.62709,-2.4403
96.203,0.62174,-2.4284
96.287,0.62162,-2.4152
96.367,0.62171,-2.4077
96.452,0.62552,-2.3956
96.535,0.62947,-2.3826
96.619,0.63646,-2.3717
96.703,0.6458,-2.3596
96.79,0.65607,-2.3484
96.884,0.66613,-2.3371
96.972,0.68006,-2.3251
97.057,0.69675,-2.322
97.147,0.71383,-2.311
97.237,0.73083,-2.3013
97.332,0.75038,-2.2912
97.427,0.76969,-2.2836
97.528,0.79064,-2.275
97.626,0.80954,-2.2679
97.736,0.82864,-2.2611
97.841,0.84808,-2.2513
97.943,0.86712,-2.2477
98.051,0.88257,-2.2362
98.157,0.89776,-2.225
98.269,0.91405,-2.213
98.379,0.92871,-2.1966
98.493,0.94297,-2.1801
98.612,0.96223,-2.1625
98.727,0.97996,-2.1424
98.839,0.99704,-2.129
98.956,1.0142,-2.1086
99.076,1.0325,-2.091
99.196,1.0507,-2.0742
99.315,1.0685,-2.0584
99.426,1.0842,-2.0452
99.547,1.1026,-2.0323
99.681,1.1181,-2.0219
99.803,1.1356,-2.0085
99.924,1.1541,-2.0029
100.05,1.1713,-1.992
100.17,1.1873,-1.98
100.28,1.2029,-1.9705
100.41,1.2149,-1.9597
100.52,1.2285,-1.9505
100.64,1.245,-1.9399
100.76,1.2585,-1.93
100.89,1.2801,-1.9211
100.97,1.2913,-1.9118
101.06,1.3118,-1.8958
101.16,1.3314,-1.8796
101.27,1.3637,-1.8573
101.35,1.3902,-1.8367
101.44,1.4199,-1.8169
101.51,1.4532,-1.7941
101.57,1.4928,-1.7788
101.64,1.5333,-1.7588
101.7,1.5769,-1.741
101.75,1.6239,-1.724
101.8,1.6725,-1.7113
101.85,1.7236,-1.7002
101.91,1.7773,-1.6916
101.95,1.8328,-1.6844
101.98,1.891,-1.6803
102.02,1.9483,-1.6728
102.05,2.0068,-1.6633
102.07,2.0676,-1.651
102.09,2.1283,-1.6358
102.11,2.1911,-1.6192
102.13,2.2546,-1.6003
102.13,2.3149,-1.579
102.13,2.376,-1.554
102.13,2.438,-1.5336
102.12,2.4967,-1.5043
102.11,2.5546,-1.4738
102.09,2.61,-1.44
102.06,2.6669,-1.4057
102.03,2.7207,-1.3639
102.0,2.7767,-1.3224
101.96,2.8283,-1.2781
101.91,2.8806,-1.2334
101.86,2.9266,-1.1805
101.81,2.9698,-1.1244
101.75,3.0106,-1.0636
101.68,3.0474,-1.0006
101.61,3.0789,-0.93649
101.55,3.1092,-0.8688
101.47,3.1342,-0.7982
101.39,3.1554,-0.7242
101.3,3.1736,-0.6524
101.21,3.1881,-0.57114
101.12,3.1981,-0.4923
101.02,3.2039,-0.4096
100.92,3.208,-0.32267
100.81,3.2077,-0.23608
100.71,3.2037,-0.15099
100.59,3.1959,-0.063478
100.47,3.1869,0.023516
100.35,3.173,0.11172
100.23,3.156,0.20058
100.1,3.1368,0.28834
99.974,3.1152,0.37529
99.841,3.0899,0.45965
99.713,3.0672,0.54315
99.574,3.0386,0.62518
99.433,3.0122,0.70372
99.289,2.983,0.78101
99.145,2.9523,0.85621
98.998,2.9213,0.92978
98.85,2.8942,0.9991
98.716,2.8685,1.0614
98.534,2.8331,1.1442
98.377,2.8062,1.2105
98.212,2.784,1.2757
98.05,2.7636,1.3381
97.884,2.7447,1.3974
97.719,2.7274,1.4544
97.548,2.7134,1.5062
97.379,2.6984,1.5552
97.226,2.6896,1.5933
97.087,2.6805,1.6248
96.873,2.6712,1.6641
96.699,2.6666,1.6914
96.525,2.664,1.7143
96.362,2.6623,1.733
96.197,2.664,1.7473
96.031,2.6667,1.7621
95.864,2.673,1.7719
95.705,2.6796,1.7798
95.542,2.6881,1.7856
95.374,2.6955,1.7897
95.211,2.7053,1.7936
95.047,2.7143,1.7976
94.885,2.7222,1.8001
94.72,2.7277,1.8023
94.576,2.7333,1.8029
94.417,2.7392,1.8035
94.252,2.7432,1.8024
94.083,2.7458,1.8016
93.911,2.7507,1.7999
93.742,2.7549,1.7971
93.57,2.7585,1.796
93.403,2.764,1.7941
93.233,2.7696,1.7916
93.063,2.7775,1.7872
92.899,2.785,1.7824
92.731,2.7939,1.7772
92.557,2.8016,1.7708
92.394,2.8117,1.7642
92.186,2.8209,1.7559
92.022,2.83,1.7505
91.859,2.8377,1.7425
91.694,2.8443,1.7359
91.582,2.8467,1.7305
91.382,2.8498,1.7232
91.219,2.8484,1.7161
91.06,2.8471,1.7093
90.904,2.8439,1.7045
90.748,2.8378,1.6998
90.591,2.8322,1.6942
90.443,2.8266,1.6891
90.288,2.8182,1.6847
90.138,2.8052,1.6792
89.983,2.7965,1.6765
89.823,2.7859,1.6756
89.672,2.7791,1.6734
89.518,2.7735,1.6716
89.367,2.7699,1.6682
89.215,2.7674,1.667
89.062,2.7678,1.6629
88.919,2.7699,1.6593
88.771,2.7743,1.6553
88.621,2.7773,1.6507
88.476,2.7836,1.6443
88.333,2.7913,1.6369
88.194,2.8008,1.6287
88.055,2.811,1.6187
87.919,2.8215,1.6085
87.791,2.833,1.5981
87.661,2.8434,1.5885
87.53,2.8503,1.5794
87.407,2.8607,1.5673
87.283,2.8715,1.5553
87.166,2.8791,1.5435
87.051,2.8862,1.5307
86.939,2.892,1.5181
86.845,2.8961,1.5048
86.739,2.9009,1.4895
86.604,2.9034,1.4724
86.502,2.9072,1.4547
86.403,2.9093,1.4374
86.306,2.9115,1.4198
86.211,2.9147,1.4001
86.12,2.9161,1.38
86.029,2.9177,1.3598
85.947,2.9192,1.3384
85.861,2.9216,1.3163
85.775,2.9199,1.2956
85.694,2.9215,1.2726
85.617,2.9235,1.2483
85.542,2.9256,1.2221
85.469,2.9284,1.1977
85.399,2.9307,1.1726
85.336,2.9335,1.1455
85.272,2.9374,1.1202
85.203,2.9351,1.0965
85.143,2.9394,1.0706
85.083,2.9418,1.0447
85.027,2.9455,1.0172
84.973,2.9468,0.99081
84.92,2.9486,0.96208
84.88,2.9511,0.93916
84.842,2.9524,0.91663
84.78,2.952,0.88265
84.735,2.9532,0.85327
84.692,2.9529,0.82324
84.651,2.9542,0.79274
84.613,2.9541,0.76143
84.576,2.9556,0.73137
84.541,2.9542,0.69887
84.512,2.9522,0.66799
84.479,2.9498,0.63551
84.445,2.9447,0.60729
84.418,2.9427,0.5762
84.39,2.9397,0.54407
84.365,2.9374,0.51044
84.342,2.933,0.47825
84.319,2.9291,0.44527
84.302,2.9246,0.41274
84.282,2.9203,0.38049
84.261,2.9137,0.35211
84.245,2.9097,0.32072
84.229,2.9052,0.287
84.211,2.9009,0.24461
84.202,2.8986,0.22247
84.19,2.8955,0.18899
84.182,2.8918,0.14999
84.175,2.8891,0.12315
84.16,2.8829,0.085157
84.156,2.881,0.061171
84.149,2.8781,0.028467
84.145,2.8751,-0.0038297
84.142,2.8721,-0.035177
84.14,2.8657,-0.076112
84.139,2.8624,-0.099741
84.141,2.855,-0.13433
84.143,2.8462,-0.16144
84.141,2.8312,-0.19445
84.143,2.8197,-0.22472
84.145,2.8076,-0.25328
84.148,2.7952,-0.28316
84.152,2.7808,-0.31298
84.155,2.7668,-0.34025
84.163,2.7494,-0.3704
84.167,2.7351,-0.39841
84.169,2.7151,-0.42277
84.173,2.7,-0.45054
84.178,2.6841,-0.47993
84.182,2.6696,-0.50719
84.188,2.6537,-0.53425
84.193,2.6402,-0.56283
84.204,2.6271,-0.58909
84.209,2.6151,-0.6141
84.216,2.6008,-0.64703
84.221,2.5892,-0.67503
84.229,2.5784,-0.70234
84.236,2.568,-0.73158
84.244,2.5588,-0.75988
84.253,2.5482,-0.78954
84.263,2.5392,-0.81804
84.278,2.5298,-0.84823
84.289,2.5208,-0.87818
84.299,2.5084,-0.9028
84.313,2.501,-0.93261
84.326,2.493,-0.96219
84.34,2.4855,-0.99059
84.355,2.4775,-1.0204
84.37,2.4704,-1.0507
84.389,2.4672,-1.0788
84.407,2.4605,-1.1099
84.422,2.4534,-1.1377
84.441,2.4483,-1.1696
84.461,2.4437,-1.2008
84.481,2.4411,-1.2326
84.5,2.4381,-1.2649
84.521,2.4368,-1.2972
84.547,2.4337,-1.3302
84.572,2.434,-1.364
84.594,2.4325,-1.3945
84.618,2.4327,-1.4292
84.644,2.4325,-1.4623
84.671,2.4322,-1.496
84.699,2.4324,-1.5299
84.729,2.4328,-1.5642
84.765,2.4297,-1.6018
84.799,2.4312,-1.6359
84.833,2.4323,-1.6703
84.868,2.4322,-1.7031
84.907,2.4344,-1.7369
84.947,2.4352,-1.7684
84.989,2.436,-1.8015
85.032,2.4404,-1.8337
85.079,2.4421,-1.8657
85.131,2.4428,-1.898
85.18,2.4446,-1.9268
85.231,2.4429,-1.9546
85.284,2.4442,-1.9824
85.337,2.4448,-2.0102
85.393,2.4441,-2.0378
85.45,2.4415,-2.0638
85.507,2.4402,-2.0896
85.57,2.4386,-2.1157
85.631,2.4366,-2.1407
85.69,2.4344,-2.1646
85.752,2.432,-2.1886
85.816,2.4277,-2.2133
85.879,2.4228,-2.2353
85.943,2.4174,-2.259
86.007,2.4082,-2.2797
86.087,2.3986,-2.3076
86.156,2.3912,-2.3288
86.221,2.3815,-2.3501
86.282,2.3704,-2.3685
86.344,2.3596,-2.3883
86.407,2.3473,-2.4082
86.469,2.3334,-2.4271
86.529,2.3193,-2.4454
86.588,2.3036,-2.4623
86.651,2.2861,-2.4823
86.708,2.2654,-2.4988
86.761,2.2402,-2.5128
86.815,2.2179,-2.5301
86.871,2.1933,-2.5456
86.92,2.1674,-2.5601
86.968,2.1394,-2.5744
87.013,2.1119,-2.589
87.061,2.084,-2.6009
87.103,2.0522,-2.6164
87.142,2.0207,-2.6284
87.18,1.9885,-2.6403
87.216,1.9558,-2.6549
87.252,1.923,-2.6671
87.286,1.8899,-2.6833
87.318,1.8563,-2.6985
87.349,1.8224,-2.714
87.384,1.7937,-2.7288
87.414,1.7609,-2.7459
87.442,1.7274,-2.7641
87.473,1.6955,-2.7829
87.5,1.6651,-2.8027
87.528,1.6368,-2.8242
87.558,1.6096,-2.8443
87.586,1.5837,-2.8668
87.618,1.5597,-2.8893
87.648,1.5368,-2.9125
87.675,1.5097,-2.9328
87.703,1.4885,-2.957
87.73,1.4657,-2.9809
87.758,1.4457,-3.0035
87.786,1.4203,-3.0234
87.811,1.4011,-3.0449
87.835,1.3798,-3.067
87.863,1.3609,-3.0844
87.885,1.3372,-3.1012
87.908,1.3148,-3.1187
87.933,1.29,-3.1353
87.954,1.265,-3.1503
87.975,1.2384,-3.1638
87.998,1.2111,-3.1753
88.017,1.1835,-3.1852
88.038,1.1561,-3.1946
88.058,1.1265,-3.2033
88.076,1.095,-3.2077
88.096,1.0634,-3.2138
88.117,1.0312,-3.2198
88.136,0.99781,-3.2244
88.158,0.95758,-3.2237
88.18,0.92088,-3.2259
88.203,0.88189,-3.2267
88.225,0.84042,-3.2265
88.249,0.7972,-3.226
88.273,0.74464,-3.2213
88.302,0.69259,-3.2192
88.328,0.63753,-3.2156
88.356,0.57601,-3.2072
88.384,0.51462,-3.2003
88.412,0.45057,-3.1919
88.441,0.38281,-3.1839
88.471,0.30789,-3.1706
88.502,0.22784,-3.1609
88.535,0.14554,-3.1506
88.564,0.067891,-3.1406
88.607,-0.048189,-3.1252
88.643,-0.14937,-3.1098
88.679,-0.25233,-3.096
88.716,-0.3606,-3.0797
88.753,-0.47133,-3.062
88.79,-0.58824,-3.0396
88.826,-0.70367,-3.0207
88.864,-0.81705,-3.001
88.902,-0.93271,-2.9802
88.941,-1.0452,-2.9595
88.981,-1.158,-2.9417
89.02,-1.2656,-2.9241
89.062,-1.3752,-2.9067
89.102,-1.479,-2.8936
89.144,-1.5822,-2.8818
89.186,-1.6809,-2.8724
89.232,-1.7803,-2.864
89.279,-1.8782,-2.8623
89.325,-1.9758,-2.8579
89.372,-2.0731,-2.8573
89.421,-2.1728,-2.8551
89.469,-2.2737,-2.8544
89.521,-2.374,-2.856
89.573,-2.4858,-2.8597
89.623,-2.5881,-2.862
89.678,-2.7007,-2.8643
89.731,-2.8157,-2.8685
89.787,-2.9327,-2.8713
89.84,-3.0431,-2.8737
89.895,-3.1595,-2.8769
89.949,-3.2715,-2.8791
90.007,-3.3815,-2.8828
90.062,-3.4834,-2.8857
90.12,-3.5843,-2.8898
90.176,-3.679,-2.8954
90.235,-3.7689,-2.9022
90.295,-3.8492,-2.911
90.353,-3.9242,-2.9228
90.412,-3.998,-2.9343
90.471,-4.0649,-2.9479
90.531,-4.1273,-2.9636
90.591,-4.1844,-2.9796
90.651,-4.2396,-2.9967
90.71,-4.2919,-3.0145
90.773,-4.341,-3.0295
90.833,-4.3891,-3.0467
90.893,-4.4359,-3.0639
90.952,-4.4846,-3.0808
91.015,-4.5325,-3.0978
91.081,-4.5823,-3.1139
91.145,-4.6295,-3.1305
91.207,-4.6812,-3.1426
91.27,-4.7332,-3.157
91.337,-4.7885,-3.1671
91.402,-4.8454,-3.1757
91.466,-4.9027,-3.1835
91.532,-4.9661,-3.1915
